C[C@@H](N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccc(C)s4,8.552841969
Fc1cccc(COC2=CC(=O)N(C=C2)c3ccc(OCCN4CCCC4)cc3)c1,8.537602002
Cc1ccccc1[C@H]2C[C@H](CC[C@@H]2C(=O)N3CC(C3)(c4ccccc4)c5ccccc5)NCc6ccc(Cl)cc6,8.522878745
CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(=O)(=O)C)cc2)c3ccc(c4nonc34)[N+](=O)[O-])cc1,8.522878745
CC(=O)Nc1cccc(c1)C2CCN(CCCn3c(nc4ccccc34)c5ccc(Cl)cc5)CC2,8.522878745
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,8.522878745
C[C@@H](N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccc(C)nc4,8.522878745
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,8.522878745
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc3cccc(Cl)c3C#N,8.522878745
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,8.522878745
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,8.519993057
CC(CN1CCN(CCc2ccc(cc2)[N+](=O)[O-])CC1)c3ccc(cc3)[N+](=O)[O-],8.508638306
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc3ccccc3C#N,8.494850022
C[C@@H](N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccc(Cl)nc4,8.48148606
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4cccnc4)c1,8.455931956
FC(F)Oc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,8.443697499
Clc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,8.443697499
CC(N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccncc4,8.431798276
CC(Cc1ccc(cc1)[N+](=O)[O-])N2CCN(CCc3ccc(cc3)[N+](=O)[O-])CC2,8.408935393
